Date;Secteur;Commentaire semaine;Commentaire jour;Code_entrée;Entrée;Code_plat;Plat;Code_légumes;Légumes;Code_laitage;Laitage;Code_dessert;Dessert;Code_gouter;Gouter;Code_gouter_02;Gouter_02;is_vege_day;Entrée_bio;Entrée_dur;Entrée_loc;Plat_bio;Plat_dur;Plat_loc;Légumes_bio;Légumes_dur;Légumes_loc;Laitage_bio;Laitage_dur;Laitage_loc;Dessert_bio;Dessert_dur;Dessert_loc;Gouter_bio;Gouter_dur;Gouter_loc;Gouter_02_bio;Gouter_02_dur;Gouter_02_loc;Année;AnnéeISO;Semaine;has_vege_week
2018-10-18;1;;;;Crème de carottes;;Navarin d'agneau;;Jardinière de légumes;;Fromage;AB/FLS;Fruit de saison;;Pain/ confiture/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;42;True
2018-10-19;2;;;BBC/AB;Rillettes, cornichons OU betteraves;;Filet de lieu, sauce suchet;;Brocolis panachés;;;;Île flottante;;Pain/ corbeille de fruits/ lait ou fromage;;;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;42;True
2018-10-22;1;;;;Salade de lentilles;;Sauté de poulet label antillais;AB;Carottes vichy;;Fromage blanc;;Fruit;;Pain/ beurre/ barre chocolatée/ lait;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;43;True
2018-10-23;3;;;;Potage de légumes;SVP;Parmentier de légumes;;;;Fromage;AB/FLS;Fruit de saison;;Pain/ compote/ lait;;;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;43;True
2018-10-24;2;;;AB;Salade de pâtes au thon;;Rôti de veau au jus;;Julienne de légumes d'hiver;;Fromage;AB/ FLS;Fruit de saison;;Cake aux pépites de chocolat;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;43;True
2018-10-25;2;;;;Choux-fleurs, sauce aurore;AB/ VPF/ EBR;Galette Saucisse OU saucisse de volaille;;Salade verte;;;;Far breton;;Pain/ beurre/ poire/ lait;;;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;43;True
2018-10-26;1;;;;Riz aux légumes;;Filet de lieu;;Fondue de poireaux panachés;;Fromage;AB;Banane équitable;;Pain/ corbeille de fruits/ lait ou fromage;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;43;True
2018-10-29;2;;;;Cœur de palmier/ maïs/ salade;;Poisson pané;;Petits pois la française;;Petits suisses;FLS;Fruit de saison;;Pain/ beurre/ barre chocolatée/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;44;True
2018-10-30;2;;;AB;Salade d'hiver (carotte, céleri, pomme, raisin sec, citron);;Blanquette de veau à l'ancienne;AB;Pommes vapeur;;;;Flan nappé de caramel;;Pain/ beurre/ pomme/ lait;;;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;44;True
2018-10-31;3;;;AB;Taboulé;;Rôti de dinde label agenais;;Haricots beurre;;Fromage;FLS;Fruit de saison;;Petits suisses/ sablé des flandres;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;44;True
2018-11-02;1;;;AB;Chou rouge aux raisins;AB/SVP;Galette tomate/fromage;;Salade verte;;;AB;Banane équitable;;Pain/ corbeille de fruits/ lait ou fromage;;;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;44;True
2018-11-05;1;;;;Pamplemousse;VBF;Lasagnes de bœuf;;Salade verte;;;;Crème praliné;;Pain/ beurre/ barre chocolatée/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;45;False
2018-11-06;1;;;AB;Carottes floride (carotte râpée, dés d'orange);AB;Omelette;;Ratatouille paysanne;EBR;Yaourt à l'abricot;;;;Pain/ beurre/poire/ lait;;;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;45;False
2018-11-07;2;;;AB;Salade de pommes de terre au thon;VPF;Jambon braisé, sauce chasseur OU röti de dinde label;;Salsifis panachés;;Fromage;;Fruit;;Madeleine/ compote/ lait;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;45;False
2018-11-08;2;;;;Salade fromagère (salade verte, gruyère);VBF;Rôti de bœuf au jus;;Tortis;;;AB;Banane équitable;;Pain/ confiture/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;45;False
2018-11-09;1;;;EBR/AB;Pâté de campagne OU betteraves;;Filet de lieu, sauce crème;AB;Riz/ brocolis;;Fromage;AB;Fruit de saison;;Pain/ corbeille de fruits/ lait ou fromage;;;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;45;False
2018-11-12;3;;;AB;Betteraves/ œuf durs;AB/ SVP;Chili aux légumes;;;;Fromage;;Fruit;;Pain/ beurre/ barre chocolatée/ lait;;;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;46;True
2018-11-13;3;;;AB;Salade bicolore (chou rouge et blanc, pomme, raisin);;Poulet rôti label au jus;;Frites;;Fromage;;Compote tous fruits;;Pain/ confiture/ lait;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;46;True
2018-11-14;1;;;AB;Céleri rémoulade;VPF;Escalope de porc OU rôti de dinde, sauce charcutière;;Haricots verts;;;;Riz au lait;AB;Pain d'épices/ orange/ lait chaud;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2018;2018;46;True
2018-11-15;3;;;;Radis;VBF;Rôti de bœuf au jus;;Tortis;;;;Crème vanille;;Pain/ beurre/ banane équitable/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;46;True
2018-11-16;2;;;;Potage de courges;;Filet de saumon;;Gratin d'épinards panachés;;Fromage;AB;Fruit;;Pain/ corbeille de fruits/ lait ou fromage;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;46;True
2018-11-19;2;;;;Pamplemousse;AB/SVP;Semoule aux légumes de couscous;;;;Fromage;;Dés d'ananas;;Pain/ barre chocolatée/ lait;;;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;47;True
2018-11-20;2;;;;Cœur de palmier/ maïs/ salade;VPF;Rôti de porc OU sauté de dinde au jus;;Flageolets;;Fromage;AB;Fruit;;Pain/ compote/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;47;True
2018-11-21;3;;;;Riz niçois ( riz, cornichon, tomate, petit pois, poivron;;Sauté de dinde label, sauce paprika;AB;Carottes ménagères;;Petit suisses;AB;Fruit de saison;;Cake aux pépites de chocolat/ lait;;;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;47;True
2018-11-22;2;;;;Salade fromagère (salade verte, gruyère);VBF/ AB;Tortis bolognaise;;;;;;Grillé aux pommes;AB;Pain/ beurre/ poire/ lait;;;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2018;2018;47;True
2018-11-23;3;;;BBC;Saucisson à l'ail/ cornichons OU macédoine de légumes vinaigrette;;Filet de lieu, sauce dugléré;;Choux-fleurs panachés;;Fromage;AB;Banane équitable;;Pain/ corbeille de fruits/ lait ou fromage;;;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;47;True
2018-11-26;3;;;AB;Betteraves vinaigrette;VPF;Sauté de porc OU sauté de dinde forestier;;Haricots blancs;;Fromage;AB;Fruit de saison;;Pain/ beurre/ barre chocolatée/ lait;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;48;True
2018-11-27;2;;;AB;Salade bicolore (chou rouge et blanc);AB/ SVP;Gratin de boulghour;;Salade verte;;Yaourt fruits des bois;;;;Pain/ compote/ lait;;;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;48;True
2018-11-28;3;;;;Salade de pâtes aux trois couleurs;;Escalope de dinde label à la crème;;Petits pois;;Fromage;AB;Fruit;;Madeleine/ compote/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;48;True
2018-11-29;3;;;;Radis;VBF/ EBR;Hachis parmentier;AB;Salade verte;;Fromage;;Compote de pommes;AB;Pain/ beurre/ Kiwi/ lait;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2018;2018;48;True
2018-11-30;1;;;AB;Carottes persillées;;Filet de lieu, sauce bonne femme;;Brocolis panachés;;;;Far aux pommes;;Pain/ corbeille de fruits/ lait ou fromage;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;48;True
2018-12-03;1;;;AB;Salade carodis (carotte, radis noir);AB/ SVP;Œufs, sauce aurore;AB;Semoule;;Fromage;;Cocktail de fruits;;Pain/ beurre/ barre chocolatée/ lait;;;True;True;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;49;True
2018-12-04;2;;;AB;Salade de thon/ pommes de terre;;Émincé de poulet au curry;;Haricots verts;;Fromage;AB;Fruit de saison;;Pain/ compote de pommes/ cassis;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;49;True
2018-12-05;1;;;AB;Salade coleslow (chou blanc, pomme, raisin, mayonnaise);;Navarin d'agneau;AB;Carottes aux champignons;;;;Semoule au lait;AB;Mini quatre-quarts/ pommes/ lait;;;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2018;2018;49;True
2018-12-06;3;;;;Pamplemousse;VBF;Rôti de bœuf au jus;;Pommes vapeur;;;;Crème dessert chocolat;;Pain/ beurre/ confiture/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;49;True
2018-12-07;1;;;BBC;Rillettes/ salade verte OU betteraves;;Filet de lieu, sauce suchet;;Julienne de légumes d'hiver;;Fromage;AB;Banane équitable;;Pain/ beurre/ corbeille de fruits/ lait ou fromage;;;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;49;True
2018-12-10;2;;;AB;Carottes persillées/ œuf dur;SVP;Gratin de pommes de terres ail et fines herbes;;Salade verte;;Fromage;;Dés d'ananas;;Pain/ beurre/ barre chocolatée/ lait;;;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;50;True
2018-12-11;2;;;AB;Betteraves persillées;VPF;Sauté de porc OU santé de dinde forestier;;Haricots blancs;;Fromage;AB;Fruit de saison;;Pain/ confiture/ lait chaud;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;50;True
2018-12-12;3;;;AB;Taboulé;;Escalope de dinde label, sauce chasseur;AB;Choux braisés;;Petits suisses;;Fruit de saison;;Madeleine/ cocktail de fruits/ lait;;;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;50;True
2018-12-13;2;;;;Potage de potiron;VBF/ EBR;Hachis parmentier;;Salade verte;;Fromage;AB;Fruit de saison;;Pain/ beurre/ compote pomme / banane/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;50;True
2018-12-14;1;;;AB;Salade d'automne (pomme, céleri,carotte, raisin sec);;Filet de saumon, sauce oseille;AB;Riz/ poêlée de légumes;;;;Éclair au chocolat;;Pain/ beurre/ corbeille de fruits/ lait ou fromage;;;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;50;True
2018-12-17;2;;;AB;Salade bicolore (chou rouge, chou blanc);;Poulet rôti au jus;;Petit pois/ carottes;;;;Riz au lait;;Pain/ beurre/ barre chocolatée/ lait;;;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;51;True
2018-12-18;2;;;;Surimi, sauce cocktail et sa mâche;;Sauté de chapon et sa sauce;;Pommes pins;;Fromage;;Dessert glacé;;Pain au lait/ jus de fruits;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;51;True
2018-12-19;2;;;;Salade de lentilles;AB/ VBF;Steak haché;;Haricots beurre;;Fromage blanc;AB;Fruit de saison;;Petit beurre/ compote de pommes/ lait;;;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;51;True
2018-12-20;2;;;;Pamplemousse;SVP;Parmentier de légumes;;Salade verte;;Fromage;;Compote de poires;;Pain/ beurre/ confiture/ lait;;;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2018;2018;51;True
2018-12-21;2;;;AB;Carottes à l'orange;;Filet de lieu;;Gratin d'épinards panachés;;Fromage;AB;Banane équitable;;Pain/ beurre/ corbeille de fruits/ lait ou fromage;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;51;True
2018-12-26;2;;;AB;Salade de pâtes au thon;;Sauté de veau marengo;;Brocolis;;Fromage;AB;Fruit de saison;;Crème caramel/ sablé des flandres;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;52;True
2018-12-27;2;;;;Salade de croûtons;AB/ SVP;Galette, tomates, fromage;;;;Yaourt nature;AB;Fruit de saison;;Pain/ beurre/ kiwi/ lait;;;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;52;True
2018-12-28;1;;;EBR;Pâté de campagne OU Betteraves;;Filet de lieu, sauce dieppoise;AB;Pommes vapeur;;Fromage;AB;Fruit de saison;;Pain/ beurre/ corbeille de fruits/ lait ou fromage;;;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2018;2018;52;True
2019-01-02;2;;;AB;Carottes aux dés de pamplemousse;SVP;Chili de légumes;AB;Riz;;;;Île flottante;;Pain/ clémentines/ lait;;;True;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2019;2019;1;True
2019-01-03;3;;;AB;Salade piémontaise OU tomates, pommes de terre, cornichons;;Rôti de veau, sauce châtaigne;;Choux de bruxelles;;Fromage;AB;Banane équitable;;Pain/ beurre/ compote tous fruits/ lait;;;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;2019;2019;1;True
2019-01-04;2;;;;Salade fromagère (salade verte, gruyère);;Filet de lieu, sauce hollandaise;AB;Carottes ménagères;;;;Choux à la crème;;Pain/ beurre/ corbeille de fruits/ lait ou fromage;;;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2019;2019;1;True
2019-01-07;2;;;;Pamplemousse;VBF;Lasagne de bœuf;;Salade verte;;Yaourt aux abricots;;;;Pain/ beurre/ barre chocolatée/ lait;;;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2019;2019;2;True
